rec_art,onrp,bfsnr,plz_typ,postleitzahl,plz_zz,plz6,gplz,ortbez18,ortbez27,kanton,sprachcode,sprachcode_abw,briefz_durch,gilt_ab_dat,plz_briefzust,plz_coff
1,529,5481,20,1304,2,130402,1304,Dizy,Dizy,VD,2,,9490,26.10.95,130560,J
1,534,5476,20,1316,0,131600,1316,Chevilly,Chevilly,VD,2,,9490,18.03.99,130560,J
1,541,5871,10,1346,0,134600,1346,Les Bioux,Les Bioux,VD,2,,8219,29.05.88,134760,J
1,545,5873,10,1345,0,134500,1345,Le Lieu,Le Lieu,VD,2,,8219,01.03.88,134760,J
1,556,5479,20,1148,4,114804,1148,Cuarnens,Cuarnens,VD,2,,290,01.06.89,114300,J
1,558,5490,20,1148,8,114808,1148,Moiry VD,Moiry VD,VD,2,,290,18.03.99,114300,J
1,564,5761,10,1323,0,132300,1323,Romainmôtier,Romainmôtier,VD,2,,566,29.05.88,132500,J
1,567,5754,20,1326,0,132600,1326,Juriens,Juriens,VD,2,,566,29.05.88,132500,J
1,571,5757,10,1350,0,135000,1350,Orbe,Orbe,VD,2,,7240,21.05.86,135060,J
1,576,5756,20,1354,0,135400,1354,Montcherand,Montcherand,VD,2,,7240,29.05.88,135060,J
1,579,5755,20,1357,0,135700,1357,Lignerolle,Lignerolle,VD,2,,7240,23.11.93,135060,J
1,583,5749,10,1373,0,137300,1373,Chavornay,Chavornay,VD,2,,7240,16.02.93,135060,J
1,590,5541,10,1376,0,137600,1376,Goumoens-la-Ville,Goumoens-la-Ville,VD,2,,7670,01.06.89,104060,J
1,593,5938,80,1400,1,140001,1400,Yverdon 1,Yverdon-les-Bains 1,VD,2,,595,11.12.97,140100,
1,595,5938,30,1401,0,140100,1400,Yverdon-les-Bains,Yverdon-les-Bains,VD,2,,595,21.05.86,140100,
1,609,5539,10,1418,0,141800,1418,Vuarrens,Vuarrens,VD,2,,658,29.05.88,144500,J
1,611,5557,20,1421,0,142100,1421,Fontaines-Grandson,Fontaines-sur-Grandson,VD,2,,658,11.09.95,144500,J
1,612,5571,10,1423,0,142300,1423,Villars-Burquin,Villars-Burquin,VD,2,,658,01.06.89,144500,J
1,614,5559,20,1429,0,142900,1429,Giez,Giez,VD,2,,658,29.05.88,144500,J
1,616,5937,20,1431,0,143100,1431,Vugelles-La Mothe,Vugelles-La Mothe,VD,2,,658,20.09.94,144500,J
1,617,5926,20,1405,0,140500,1405,Pomy,Pomy,VD,2,,6257,29.05.88,140060,J
1,620,5913,20,1408,0,140800,1408,Prahins,Prahins,VD,2,,6257,12.01.95,140060,J
1,622,5934,20,1412,0,141200,1412,Valeyres-Ursins,Valeyres-sous-Ursins,VD,2,,6257,05.08.96,140060,J
1,624,5534,20,1046,0,104600,1046,Rueyres,Rueyres,VD,2,,183,29.05.88,103800,J
1,625,5911,20,1404,0,140400,1404,Cuarny,Cuarny,VD,2,,6257,01.06.89,140060,J
1,629,5564,20,1431,2,143102,1431,Novalles,Novalles,VD,2,,658,20.09.94,144500,J
1,643,5902,20,1432,0,143200,1432,Belmont-Yverdon,Belmont-sur-Yverdon,VD,2,,658,05.08.96,144500,J
1,644,5929,10,1433,0,143300,1433,Suchy,Suchy,VD,2,,658,30.10.98,144500,J
1,650,5919,20,1438,0,143800,1438,Mathod,Mathod,VD,2,,658,21.05.86,144500,J
1,654,5933,20,1441,0,144100,1441,Valeyres-Montagny,Valeyres-sous-Montagny,VD,2,,658,06.08.96,144500,J
1,659,5745,10,1446,0,144600,1446,Baulmes,Baulmes,VD,2,,658,21.05.86,144500,J
1,665,5552,20,1452,0,145200,1452,Les Rasses,Les Rasses,VD,2,,658,29.05.88,144500,J
1,666,5552,20,1453,0,145300,1453,Bullet,Bullet,VD,2,,658,29.05.88,144500,J
1,673,5907,20,1464,0,146400,1464,Chavannes-le-Chêne,Chavannes-le-Chêne,VD,2,,6257,29.05.88,140060,J
1,691,2050,20,1483,0,148300,1483,Montet (Broye),Montet (Broye),FR,2,,726,04.09.96,153200,J
1,692,2011,10,1482,0,148200,1482,Cugy FR,Cugy FR,FR,2,,726,04.09.96,153200,J
1,695,2035,20,1485,0,148500,1485,Nuvilly,Nuvilly,FR,2,,726,06.09.01,153200,J
1,699,2054,20,1489,0,148900,1489,Murist,Murist,FR,2,,726,04.09.96,153200,J
1,708,5675,20,1522,9,152209,1522,Oulens-sur-Lucens,Oulens-sur-Lucens,VD,2,,7661,22.11.99,151060,J
1,713,5669,20,1521,0,152100,1521,Curtilles,Curtilles,VD,2,,7661,01.07.01,151060,J
1,718,2044,20,1529,0,152900,1529,Cheiry,Cheiry,FR,2,,726,04.09.96,153200,J
1,720,5822,10,1530,0,153000,1530,Payerne,Payerne,VD,2,,726,04.09.96,153200,J
1,726,2016,20,1532,0,153200,1532,Fétigny,Fétigny,FR,2,,726,04.09.96,153200,J
1,728,5831,20,1534,0,153400,1534,Sassel,Sassel,VD,2,,726,04.09.96,153200,J
1,729,5831,20,1536,0,153600,1536,Combremont-Petit,Combremont-le-Petit,VD,2,,726,04.09.96,153200,J
1,734,2022,20,1544,0,154400,1544,Gletterens,Gletterens,FR,2,,726,04.09.96,153200,J
1,741,5831,20,1682,4,168204,1682,Villars-Bramard,Villars-Bramard,VD,2,,7663,04.09.96,168060,J
1,754,2051,10,1568,0,156800,1568,Portalban,Portalban,FR,2,,726,04.09.96,153200,J
1,757,5451,10,1580,0,158000,1580,Avenches,Avenches,VD,2,,7660,04.09.96,158060,J
1,765,5464,20,1586,0,158600,1586,Vallamand,Vallamand,VD,2,,7660,18.08.97,158060,J
1,767,5464,20,1589,0,158900,1589,Chabrey,Chabrey,VD,2,,7660,19.09.96,158060,J
1,768,5464,20,1587,1,158701,1587,Constantine,Constantine,VD,2,,7660,01.08.01,158060,J
1,770,5456,10,1588,0,158800,1588,Cudrefin,Cudrefin,VD,2,,7660,04.09.96,158060,J
1,781,5819,20,1525,0,152500,1525,Henniez,Henniez,VD,2,,726,04.09.96,153200,J
1,783,5606,10,1090,0,109000,1090,La Croix (Lutry),La Croix (Lutry),VD,2,,7649,01.05.00,109560,J
1,784,5613,20,1091,0,109100,1091,Grandvaux,Grandvaux,VD,2,,7649,01.05.00,109560,J
1,786,5607,10,1070,0,107000,1070,Puidoux,Puidoux,VD,2,,8356,01.05.00,107160,J
1,793,2321,10,1616,0,161600,1616,Attalens,Attalens,FR,2,,8038,21.05.86,161860,J
1,821,2123,20,1652,0,165200,1652,Botterens,Botterens,FR,2,,831,03.09.96,163500,J
1,823,2135,20,1663,4,166304,1663,Moléson-s-Gruyères,Moléson-sur-Gruyères,FR,2,,831,01.08.98,163500,J
1,827,2148,10,1632,0,163200,1632,Riaz,Riaz,FR,2,,7403,23.08.99,163060,J
1,829,2149,10,1634,0,163400,1634,La Roche FR,La Roche FR,FR,2,,831,04.09.96,163500,J
1,830,2147,20,1649,0,164900,1649,Pont-la-Ville,Pont-la-Ville,FR,2,,831,04.09.96,163500,J
1,831,2125,10,1635,0,163500,1635,La Tour-de-Trême,La Tour-de-Trême,FR,2,,831,15.03.99,163500,J
1,832,2124,10,1636,0,163600,1636,Broc,Broc,FR,2,,831,03.09.96,163500,J
1,836,2145,10,1661,0,166100,1661,Pâquier-Montbarry,Le Pâquier-Montbarry,FR,2,,831,03.09.96,163500,J
1,837,2135,20,1663,2,166302,1663,Pringy,Pringy,FR,2,,831,03.09.96,163500,J
1,839,2162,20,1667,0,166700,1667,Enney,Enney,FR,2,,831,03.09.96,163500,J
1,840,2121,20,1669,4,166904,1669,Neirivue,Neirivue,FR,2,,831,03.09.96,163500,J
1,841,2121,10,1669,0,166900,1669,Albeuve,Albeuve,FR,2,,831,03.09.96,163500,J
1,842,2135,10,1663,0,166300,1663,Gruyères,Gruyères,FR,2,,831,03.09.96,163500,J
1,846,5805,10,1610,0,161000,1610,Oron-la-Ville,Oron-la-Ville,VD,2,,8365,29.05.88,160760,J
1,857,2102,10,1670,0,167000,1670,Ursy,Ursy,FR,2,,7663,01.06.89,168060,J
1,881,5675,20,1683,0,168300,1683,Brenles,Brenles,VD,2,,7663,01.06.89,168060,J
1,882,5675,20,1683,2,168302,1683,Chesalles-Moudon,Chesalles-sur-Moudon,VD,2,,7663,01.12.88,168060,J
1,886,2236,20,1696,0,169600,1696,Vuisternens-Ogoz,Vuisternens-en-Ogoz,FR,2,,983,05.09.96,172600,J
1,889,2113,20,1687,3,168703,1687,Estévenens,Estévenens,FR,2,,7663,01.07.01,168060,J
1,891,2067,20,1689,0,168900,1689,Châtelard-p-Romont,Le Châtelard-près-Romont,FR,2,,7663,04.09.96,168060,J
1,892,2113,20,1688,0,168800,1688,Sommentier,Sommentier,FR,2,,7663,04.09.96,168060,J
1,907,5790,20,1613,0,161300,1613,Maracon,Maracon,VD,2,,8365,26.06.95,160760,J
1,912,2113,20,1697,0,169700,1697,La Joux FR,La Joux FR,FR,2,,7663,05.09.96,168060,J
1,918,2196,80,1702,0,170200,1700,Fribourg,Fribourg,FR,2,,926,05.09.96,170060,
1,925,2198,10,1763,0,176300,1763,Granges-Paccot,Granges-Paccot,FR,2,,926,26.11.99,170060,J
1,926,2196,80,1700,60,170060,1700,Fribourg 1 Dist,Fribourg 1 Distribution,FR,2,,926,19.03.98,170060,
1,928,2196,30,1701,0,170100,1700,Fribourg,Fribourg,FR,2,,928,05.09.96,170100,
1,941,2294,10,1735,0,173500,1735,Giffers,Giffers,FR,1,,956,05.09.96,171200,J
1,943,2300,10,1737,0,173700,1737,Plasselb,Plasselb,FR,1,,962,05.09.96,171600,J
1,946,2220,20,1724,8,172408,1724,Bonnefontaine,Bonnefontaine,FR,2,1,926,05.09.96,170060,J
1,955,2183,20,1720,2,172002,1720,Chésopelloz,Chésopelloz,FR,2,,926,05.09.96,170060,J
1,957,2306,10,1713,0,171300,1713,St. Antoni,St. Antoni,FR,1,,956,05.09.96,171200,J
1,958,2296,10,1714,0,171400,1714,Heitenried,Heitenried,FR,1,,956,05.09.96,171200,J
1,960,2306,10,1715,0,171500,1715,Alterswil FR,Alterswil FR,FR,1,,956,05.09.96,171200,J
1,978,2233,10,1725,0,172500,1725,Posieux,Posieux,FR,2,,983,05.09.96,172600,J
1,992,2177,10,1744,0,174400,1744,Chénens,Chénens,FR,2,,5805,05.09.96,175402,J
1,993,2234,20,1745,0,174500,1745,Lentigny,Lentigny,FR,2,,5805,05.09.96,175402,J
1,994,2173,20,1742,0,174200,1742,Autigny,Autigny,FR,2,,5805,03.01.01,175402,J
1,999,2228,80,1752,2,175202,1752,Villars-s-Glâne D.,Villars-sur-Glâne Dailles,FR,2,,926,05.09.96,170060,
1,1005,2237,10,1757,0,175700,1757,Noréaz,Noréaz,FR,2,,5805,05.09.96,175402,J
1,1007,2117,10,1690,0,169000,1690,Villaz-St-Pierre,Villaz-St-Pierre,FR,2,,7663,25.02.97,168060,J
1,1011,2200,10,1772,0,177200,1772,Grolley,Grolley,FR,2,,5805,05.09.96,175402,J
1,1017,2029,20,1776,0,177600,1776,Montagny-la-Ville,Montagny-la-Ville,FR,2,,5805,05.09.96,175402,J
1,1021,2250,20,1796,0,179600,1796,Courgevaux,Courgevaux,FR,2,,7220,05.09.96,328060,J
1,1023,2275,20,1794,0,179400,1794,Salvenach,Salvenach,FR,1,,7220,05.09.96,328060,J
1,1024,2275,20,1793,0,179300,1793,Jeuss,Jeuss,FR,1,,7220,05.09.96,328060,J
1,1025,2262,20,1792,0,179200,1792,Cordast,Cordast,FR,1,,1026,05.09.96,179100,J
1,1028,2284,10,1789,0,178900,1789,Lugnorre,Lugnorre,FR,2,,1039,05.09.96,178600,J
1,1031,2175,10,1782,0,178200,1782,Belfaux,Belfaux,FR,2,,926,05.09.96,170060,J
1,1037,2254,10,1784,0,178400,1784,Courtepin,Courtepin,FR,2,,1026,05.09.96,179100,J
1,1042,2284,20,1787,0,178700,1787,Môtier (Vully),Môtier (Vully),FR,2,,1039,05.09.96,178600,J
1,1050,5882,10,1801,0,180100,1801,Le Mont-Pèlerin,Le Mont-Pèlerin,VD,2,,1046,29.05.88,180060,J
1,1051,5884,20,1808,0,180800,1808,Monts-de-Corsier,Les Monts-de-Corsier,VD,2,,1046,14.12.98,180060,J
1,1060,5609,20,1071,1,107101,1071,Rivaz,Rivaz,VD,2,,8356,21.05.86,107160,J
1,1064,5886,20,1816,0,181600,1816,Chailly-Montreux,Chailly-Montreux,VD,2,,8175,21.05.86,181660,J
1,1076,5886,20,1832,2,183202,1832,Villard-sur-Chamby,Villard-sur-Chamby,VD,2,,8175,18.08.98,181660,J
1,1077,2121,20,1669,3,166903,1669,Sciernes-d'Albeuve,Les Sciernes-d'Albeuve,FR,2,,831,19.09.97,163500,J
1,1079,5841,20,1660,2,166002,1660,Les Moulins,Les Moulins,VD,2,,1088,22.11.99,166000,J
1,1081,5841,20,1660,3,166003,1660,L'Etivaz,L'Etivaz,VD,2,,1088,03.03.97,166000,J
1,1089,5843,10,1659,0,165900,1659,Rougemont,Rougemont,VD,2,,1088,03.09.96,166000,J
1,1090,5414,10,1844,0,184400,1844,Villeneuve VD,Villeneuve VD,VD,2,,1071,10.09.98,182060,J
1,1091,5412,20,1847,0,184700,1847,Rennaz,Rennaz,VD,2,,1071,06.08.96,182060,J
1,1094,5413,20,1852,0,185200,1852,Roche VD,Roche VD,VD,2,,7170,21.05.86,186060,J
1,1095,5415,20,1853,0,185300,1853,Yvorne,Yvorne,VD,2,,7170,03.09.96,186060,J
1,1099,5409,20,1867,2,186702,1867,St-Triphon,St-Triphon,VD,2,,7170,22.09.99,186060,J
1,1100,5401,10,1860,0,186000,1860,Aigle,Aigle,VD,2,,7170,03.09.96,186060,J
1,1110,5411,20,1864,0,186400,1864,Vers-l'Eglise,Vers-l'Eglise,VD,2,,8357,03.09.96,185460,J
1,1112,5409,10,1867,0,186700,1867,Ollon VD,Ollon VD,VD,2,,7170,03.09.96,186060,J
1,1116,6153,80,1870,2,187002,1870,Monthey 2,Monthey 2,VS,2,,7219,03.09.96,187060,
1,1117,6153,20,1871,0,187100,1871,Choëx,Choëx,VS,2,,7219,18.12.96,187060,J
1,1130,5402,20,1880,4,188004,1880,Les Plans-sur-Bex,Les Plans-sur-Bex,VD,2,,7666,03.09.96,188060,J
1,1136,6217,10,1890,0,189000,1890,St-Maurice,St-Maurice,VS,2,,1136,25.02.97,189000,J
1,1144,5406,20,1892,0,189200,1892,Lavey-Village,Lavey-Village,VD,2,,1136,25.02.97,189000,J
1,1149,6155,10,1898,0,189800,1898,St-Gingolph,St-Gingolph,VS,2,,1113,03.09.96,186800,J
1,1150,6213,10,1902,0,190200,1902,Evionnaz,Evionnaz,VS,2,,5637,02.09.96,192060,J
1,1151,6211,20,1903,0,190300,1903,Collonges,Collonges,VS,2,,5637,02.09.96,192060,J
1,1153,6212,10,1905,0,190500,1905,Dorénaz,Dorénaz,VS,2,,5637,24.02.97,192060,J
1,1159,6135,10,1911,0,191100,1911,Ovronnaz,Ovronnaz,VS,2,,1158,24.02.97,191200,J
1,1160,6140,10,1913,0,191300,1913,Saillon,Saillon,VS,2,,8397,02.09.96,192660,J
1,1162,6139,20,1918,0,191800,1918,La Tzoumaz,La Tzoumaz,VS,2,,1158,01.01.89,191200,J
1,1171,6218,20,1923,2,192302,1923,Le Trétien,Le Trétien,VS,2,,5637,18.08.98,192060,J
1,1172,6214,20,1925,1,192501,1925,Le Châtelard VS,Le Châtelard VS,VS,2,,5637,09.12.99,192060,J
1,1173,6037,20,1927,0,192700,1927,Chemin,Chemin,VS,2,,5637,24.02.97,192060,J
1,1174,6142,20,1929,0,192900,1929,Trient,Trient,VS,2,,5637,24.02.97,192060,J
1,1177,6218,20,1922,1,192201,1922,Granges (Salvan),Les Granges (Salvan),VS,2,,5637,02.09.96,192060,J
1,1179,6214,10,1925,0,192500,1925,Finhaut,Finhaut,VS,2,,5637,02.09.96,192060,J
1,1180,6133,10,1926,0,192600,1926,Fully,Fully,VS,2,,8397,24.02.97,192660,J
1,1184,6037,20,1941,0,194100,1941,Vollèges,Vollèges,VS,2,,8355,24.02.97,193460,J
1,1186,6037,20,1948,0,194800,1948,Lourtier,Lourtier,VS,2,,8355,02.09.96,193460,J
1,1189,6033,20,1945,0,194500,1945,Liddes,Liddes,VS,2,,1198,15.04.99,193700,J
1,1192,6034,20,1944,0,194400,1944,La Fouly VS,La Fouly VS,VS,2,,1198,24.02.97,193700,J
1,1193,6035,10,1933,0,193300,1933,Sembrancher,Sembrancher,VS,2,,1198,17.03.99,193700,J
1,1194,6037,10,1934,0,193400,1934,Le Châble VS,Le Châble VS,VS,2,,8355,24.02.97,193460,J
1,1198,6034,10,1937,0,193700,1937,Orsières,Orsières,VS,2,,1198,24.02.97,193700,J
1,1201,6266,80,1950,1,195001,1950,Sion 1,Sion 1,VS,2,,1203,15.06.98,195060,
1,1205,6266,30,1951,0,195100,1950,Sion,Sion,VS,2,,1205,06.08.96,195100,
1,1213,6023,20,1976,2,197602,1976,Daillon,Daillon,VS,2,,8021,06.08.96,196460,J
1,1214,6263,10,1971,0,197100,1971,Grimisuat,Grimisuat,VS,2,,7574,24.02.97,196609,J
1,1216,6090,20,1961,0,196100,1961,Vernamiège,Vernamiège,VS,2,,1203,01.03.00,195060,J
1,1223,6083,10,1986,0,198600,1986,Arolla,Arolla,VS,2,,1223,10.09.98,198600,J
1,1224,6083,20,1985,0,198500,1985,La Sage,La Sage,VS,2,,1250,05.08.96,198300,J
1,1245,6023,10,1964,0,196400,1964,Conthey,Conthey,VS,2,,8021,06.08.96,196460,J
1,1249,6266,10,1967,0,196700,1967,Bramois,Bramois,VS,2,,1203,06.08.96,195060,J
1,1250,6083,10,1983,0,198300,1983,Evolène,Evolène,VS,2,,1250,29.05.88,198300,J
1,1254,6458,20,2000,0,200000,2000,Neuchâtel,Neuchâtel,NE,2,,1278,05.09.96,200060,J
1,1256,6458,80,2000,2,200002,2000,Neuchâtel 2,Neuchâtel 2,NE,2,,1278,01.03.11,200060,
1,1275,6458,30,2002,1,200201,2000,Neuchâtel 2,Neuchâtel 2,NE,2,,1275,09.09.96,200201,
1,1286,6458,80,2003,0,200300,2000,Neuchâtel 3,Neuchâtel 3,NE,2,,1278,28.07.97,200060,
1,1292,6408,10,2016,0,201600,2016,Cortaillod,Cortaillod,NE,2,,1290,09.09.96,201400,J
1,1293,6404,10,2017,0,201700,2017,Boudry,Boudry,NE,2,,1290,09.09.96,201400,J
1,1295,6417,10,2022,0,202200,2022,Bevaix,Bevaix,NE,2,,1295,09.09.96,202200,J
1,1296,6417,10,2023,0,202300,2023,Gorgier,Gorgier,NE,2,,1295,09.09.96,202200,J
1,1305,6458,10,2035,0,203500,2035,Corcelles NE,Corcelles NE,NE,2,,1290,10.09.96,201400,J
1,1309,6487,20,2043,0,204300,2043,Boudevilliers,Boudevilliers,NE,2,,1311,10.09.96,205200,J
1,1329,494,20,3238,0,323800,3238,Gals,Gals,BE,1,,1888,01.03.88,323200,J
1,1338,6512,10,2112,0,211200,2112,Môtiers NE,Môtiers NE,NE,2,,1341,10.09.96,211400,J
1,1345,6432,10,2406,0,240600,2406,La Brévine,La Brévine,NE,2,,7346,19.09.96,240060,J
1,1352,6413,20,2149,0,214900,2149,Champ-du-Moulin,Champ-du-Moulin,NE,2,,1341,01.10.00,211400,J
1,1355,5568,20,1454,2,145402,1454,La Vraconnaz,La Vraconnaz,VD,2,,658,01.03.92,144500,J
1,1356,6413,20,2019,2,201902,2019,Chambrelien,Chambrelien,NE,2,,1290,10.09.96,201400,J
1,1359,6487,10,2206,0,220600,2206,Geneveys-Coffrane,Les Geneveys-sur-Coffrane,NE,2,,1311,10.09.96,205200,J
1,1360,6487,20,2207,0,220700,2207,Coffrane,Coffrane,NE,2,,1311,10.09.96,205200,J
1,1367,6421,80,2303,0,230300,2300,La Chaux-de-Fonds,La Chaux-de-Fonds,NE,2,,1372,12.09.96,230060,
1,1372,6421,80,2300,60,230060,2300,Chdfds 1 Dist,La Chaux-de-Fonds 1 Dist,NE,2,,1372,30.06.99,230060,
1,1380,6437,20,2316,2,231602,2316,Petit-Martel,Petit-Martel,NE,2,,7346,12.09.96,240060,J
1,1404,6436,10,2416,0,241600,2416,Les Brenets,Les Brenets,NE,2,,7346,12.09.96,240060,J
1,1406,371,20,2500,0,250000,2500,Biel/Bienne,Biel/Bienne,BE,1,2,1416,02.08.91,250060,N
1,1408,371,80,2500,3,250003,2500,Biel/Bienne 3,Biel/Bienne 3,BE,1,2,1416,10.12.88,250060,
1,1413,371,80,2500,8,250008,2500,Biel/Bienne 8,Biel/Bienne 8,BE,1,2,1416,01.06.88,250060,
1,1416,371,80,2500,60,250060,2500,Biel/Bienne Zust,Biel/Bienne Zustellung,BE,1,2,1416,19.03.98,250060,
1,1419,371,80,2500,68,250068,2500,Biel 1 Annahme,Biel/Bienne 1 Annahme,BE,1,2,1416,01.01.12,250060,
1,1429,371,20,2503,0,250300,2500,Biel/Bienne,Biel/Bienne,BE,1,2,1416,01.10.87,250060,J
1,1430,371,20,2504,0,250400,2500,Biel/Bienne,Biel/Bienne,BE,1,2,1416,01.10.87,250060,J
1,1433,756,10,2513,0,251300,2513,Twann,Twann,BE,1,,7654,21.05.86,252060,J
1,1435,726,20,2515,0,251500,2515,Prêles,Prêles,BE,2,,7654,21.05.86,252060,J
1,1439,723,10,2520,0,252000,2520,La Neuveville,La Neuveville,BE,2,,7654,10.09.96,252060,J
1,1442,372,20,2532,0,253200,2532,Magglingen/Macolin,Magglingen/Macolin,BE,1,2,1416,21.05.86,250060,J
1,1443,372,10,2533,0,253300,2533,Evilard,Evilard,BE,2,1,1416,21.05.86,250060,J
1,1445,438,20,2534,2,253402,2534,Les Prés-d'Orvin,Les Prés-d'Orvin,BE,2,,1416,21.02.90,250060,J
1,1446,449,20,2535,0,253500,2535,Frinvillier,Frinvillier,BE,2,,1416,07.09.95,250060,J
1,1449,442,20,2538,0,253800,2538,Romont BE,Romont BE,BE,2,,1416,21.05.86,250060,J
1,1455,392,10,2542,0,254200,2542,Pieterlen,Pieterlen,BE,1,,11019,21.05.86,254460,J
1,1456,387,10,2543,0,254300,2543,Lengnau BE,Lengnau BE,BE,1,,11019,12.09.96,254460,J
1,1467,749,10,2557,0,255700,2557,Studen BE,Studen BE,BE,1,,1416,11.06.90,250060,J
1,1472,732,20,2564,0,256400,2564,Bellmund,Bellmund,BE,1,,1416,21.05.86,250060,J
1,1482,450,10,2603,0,260300,2603,Péry,Péry,BE,2,,1485,02.08.96,260600,J
1,1484,444,10,2605,0,260500,2605,Sonceboz-Sombeval,Sonceboz-Sombeval,BE,2,,1485,21.05.86,260600,J
1,1485,431,10,2606,0,260600,2606,Corgémont,Corgémont,BE,2,,1485,21.05.86,260600,J
1,1486,433,10,2607,0,260700,2607,Cortébert,Cortébert,BE,2,,1485,21.05.86,260600,J
1,1487,434,10,2608,0,260800,2608,Courtelary,Courtelary,BE,2,,1485,12.09.96,260600,J
1,1488,434,20,2608,2,260802,2608,Mtgne-Courtelary,Montagne-de-Courtelary,BE,2,,1485,12.09.96,260600,J
1,1490,443,20,2610,2,261002,2610,Mont-Soleil,Mont-Soleil,BE,2,,7658,01.11.00,261060,J
1,1494,448,10,2613,0,261300,2613,Villeret,Villeret,BE,2,,7658,12.09.96,261060,J
1,1495,445,10,2615,0,261500,2615,Sonvilier,Sonvilier,BE,2,,7658,12.09.96,261060,J
1,1504,716,20,2717,0,271700,2717,Fornet-Dessous,Fornet-Dessous,BE,2,,7656,01.06.89,272060,J
1,1505,6750,20,2718,2,271802,2718,Fornet-Dessus,Fornet-Dessus,JU,2,,7656,23.11.93,272060,J
1,1511,446,10,2720,0,272000,2720,Tramelan,Tramelan,BE,2,,7656,21.05.86,272060,J
1,1513,446,20,2722,0,272200,2722,Les Reussilles,Les Reussilles,BE,2,,7656,01.03.88,272060,J
1,1520,6757,10,2350,0,235000,2350,Saignelégier,Saignelégier,JU,2,,9046,19.09.96,234060,J
1,1521,6757,20,2353,0,235300,2353,Les Pommerats,Les Pommerats,JU,2,,9046,19.09.96,234060,J
1,1523,703,20,2732,0,273200,2732,Reconvilier,Reconvilier,BE,2,,1523,17.10.88,273200,J
1,1524,706,20,2732,2,273202,2732,Saicourt,Saicourt,BE,2,,1523,01.08.01,273200,J
1,1526,696,20,2732,4,273204,2732,Loveresse,Loveresse,BE,2,,1523,21.05.86,273200,J
1,1531,711,20,2736,0,273600,2736,Sorvilier,Sorvilier,BE,2,,1523,21.05.86,273200,J
1,1532,690,10,2738,0,273800,2738,Court,Court,BE,2,,1523,01.03.88,273200,J
1,1537,701,20,2742,0,274200,2742,Perrefitte,Perrefitte,BE,2,,7347,29.05.88,274060,J
1,1538,716,20,2748,0,274800,2748,Souboz,Souboz,BE,2,,7347,22.12.88,274060,J
1,1540,681,20,2744,0,274400,2744,Belprahon,Belprahon,BE,2,,7347,30.10.00,274060,J
1,1547,6708,20,2832,0,283200,2832,Rebeuvelier,Rebeuvelier,JU,2,,1554,19.09.96,280060,J
1,1549,6708,10,2830,0,283000,2830,Courrendlin,Courrendlin,JU,2,,1554,19.09.96,280060,J
1,1554,6711,80,2800,60,280060,2800,Delémont 1 Dist,Delémont 1 Distribution,JU,2,,1554,09.04.99,280060,
1,1555,6712,20,2802,0,280200,2802,Develier,Develier,JU,2,,1554,13.09.96,280060,J
1,1561,6718,20,2812,0,281200,2812,Movelier,Movelier,JU,2,,1554,13.09.96,280060,J
1,1562,6713,20,2813,0,281300,2813,Ederswiler,Ederswiler,JU,1,,1554,13.09.96,280060,J
1,1566,6730,10,2824,0,282400,2824,Vicques,Vicques,JU,2,,1554,13.09.96,280060,J
1,1568,6730,20,2826,0,282600,2826,Corban,Corban,JU,2,,1554,13.09.96,280060,J
1,1570,6715,10,2827,0,282700,2827,Mervelier,Mervelier,JU,2,,1554,13.09.96,280060,J
1,1579,6702,10,2856,0,285600,2856,Boécourt,Boécourt,JU,2,,1554,13.09.96,280060,J
1,1592,6808,20,2883,0,288300,2883,Montmelon,Montmelon,JU,2,,1601,13.09.96,295000,J
1,1593,6808,20,2884,0,288400,2884,Montenol,Montenol,JU,2,,1601,13.09.96,295000,J
1,1594,6808,20,2885,0,288500,2885,Epauvillers,Epauvillers,JU,2,,1601,13.09.96,295000,J
1,1598,6808,20,2888,0,288800,2888,Seleute,Seleute,JU,2,,1601,21.04.99,295000,J
1,1602,6800,20,2900,0,290000,2900,Porrentruy,Porrentruy,JU,2,,1605,13.09.96,290060,J
1,1604,6800,80,2900,2,290002,2900,Porrentruy 2,Porrentruy 2,JU,2,,1605,13.09.96,290060,
1,1607,6790,20,2902,0,290200,2902,Fontenais,Fontenais,JU,2,,1605,13.09.96,290060,J
1,1608,6790,20,2903,0,290300,2903,Villars-Fontenais,Villars-sur-Fontenais,JU,2,,1605,13.09.96,290060,J
1,1609,6790,20,2904,0,290400,2904,Bressaucourt,Bressaucourt,JU,2,,1605,13.09.96,290060,J
1,1610,6785,20,2905,0,290500,2905,Courtedoux,Courtedoux,JU,2,,1605,13.09.96,290060,J
1,1615,6809,20,2912,3,291203,2912,Roche-d'Or,Roche-d'Or,JU,2,,1605,13.09.96,290060,J
1,1616,6809,20,2914,0,291400,2914,Damvant,Damvant,JU,2,,1605,13.09.96,290060,J
1,1617,6778,10,2915,0,291500,2915,Bure,Bure,JU,2,,1605,13.09.96,290060,J
1,1625,6774,10,2926,0,292600,2926,Boncourt,Boncourt,JU,2,,1605,13.09.96,290060,J
1,1626,6781,10,2932,0,293200,2932,Coeuve,Coeuve,JU,2,,1605,13.09.96,290060,J
1,1629,6773,20,2935,0,293500,2935,Beurnevésin,Beurnevésin,JU,2,,1605,13.09.96,290060,J
